series,language,status,slug,path,paired,body_words,code_blocks,images,structural_errors,structural_warnings,frontmatter_errors,quality_warnings,infra_warnings,caption_warnings,link_warnings,severity,action
algorithms-101,ko,content-ready,03-search-algorithms,content/algorithms-101/ko/03-search-algorithms.md,true,593,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,04-sorting-algorithms,content/algorithms-101/ko/04-sorting-algorithms.md,true,571,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,05-recursion-and-divide-and-conquer,content/algorithms-101/ko/05-recursion-and-divide-and-conquer.md,true,586,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,06-dynamic-programming,content/algorithms-101/ko/06-dynamic-programming.md,true,564,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,07-greedy-algorithms,content/algorithms-101/ko/07-greedy-algorithms.md,true,583,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,08-graph-algorithms,content/algorithms-101/ko/08-graph-algorithms.md,true,571,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,09-string-algorithms,content/algorithms-101/ko/09-string-algorithms.md,true,614,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,ko,content-ready,10-problem-solving-strategies,content/algorithms-101/ko/10-problem-solving-strategies.md,true,570,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,01-what-is-an-algorithm,content/algorithms-101/en/01-what-is-an-algorithm.md,true,1155,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,02-time-and-space-complexity,content/algorithms-101/en/02-time-and-space-complexity.md,true,1096,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,03-search-algorithms,content/algorithms-101/en/03-search-algorithms.md,true,1030,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,04-sorting-algorithms,content/algorithms-101/en/04-sorting-algorithms.md,true,980,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,05-recursion-and-divide-and-conquer,content/algorithms-101/en/05-recursion-and-divide-and-conquer.md,true,957,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,06-dynamic-programming,content/algorithms-101/en/06-dynamic-programming.md,true,1105,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,07-greedy-algorithms,content/algorithms-101/en/07-greedy-algorithms.md,true,1095,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,08-graph-algorithms,content/algorithms-101/en/08-graph-algorithms.md,true,1022,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,09-string-algorithms,content/algorithms-101/en/09-string-algorithms.md,true,1080,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-101,en,content-ready,10-problem-solving-strategies,content/algorithms-101/en/10-problem-solving-strategies.md,true,1115,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-101),,,pass,pass
algorithms-python-101,ko,content-ready,01-what-are-algorithms,content/algorithms-python-101/ko/01-what-are-algorithms.md,true,585,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,02-time-complexity-and-big-o,content/algorithms-python-101/ko/02-time-complexity-and-big-o.md,true,619,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,03-linear-and-binary-search,content/algorithms-python-101/ko/03-linear-and-binary-search.md,true,621,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,04-sorting-algorithms,content/algorithms-python-101/ko/04-sorting-algorithms.md,true,624,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,05-recursion-and-divide-and-conquer,content/algorithms-python-101/ko/05-recursion-and-divide-and-conquer.md,true,614,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,06-dynamic-programming-basics,content/algorithms-python-101/ko/06-dynamic-programming-basics.md,true,597,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,07-graph-traversal-bfs-dfs,content/algorithms-python-101/ko/07-graph-traversal-bfs-dfs.md,true,559,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,08-shortest-path-basics,content/algorithms-python-101/ko/08-shortest-path-basics.md,true,595,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,09-greedy-algorithms,content/algorithms-python-101/ko/09-greedy-algorithms.md,true,611,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,ko,content-ready,10-coding-test-strategies,content/algorithms-python-101/ko/10-coding-test-strategies.md,true,621,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,01-what-are-algorithms,content/algorithms-python-101/en/01-what-are-algorithms.md,true,841,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,02-time-complexity-and-big-o,content/algorithms-python-101/en/02-time-complexity-and-big-o.md,true,889,8,0,,,,Code block at line 32 missing language tag,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,low,triage-when-publishing
algorithms-python-101,en,content-ready,03-linear-and-binary-search,content/algorithms-python-101/en/03-linear-and-binary-search.md,true,892,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,04-sorting-algorithms,content/algorithms-python-101/en/04-sorting-algorithms.md,true,846,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,05-recursion-and-divide-and-conquer,content/algorithms-python-101/en/05-recursion-and-divide-and-conquer.md,true,859,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,06-dynamic-programming-basics,content/algorithms-python-101/en/06-dynamic-programming-basics.md,true,804,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,07-graph-traversal-bfs-dfs,content/algorithms-python-101/en/07-graph-traversal-bfs-dfs.md,true,803,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,08-shortest-path-basics,content/algorithms-python-101/en/08-shortest-path-basics.md,true,803,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,09-greedy-algorithms,content/algorithms-python-101/en/09-greedy-algorithms.md,true,859,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
algorithms-python-101,en,content-ready,10-coding-test-strategies,content/algorithms-python-101/en/10-coding-test-strategies.md,true,873,8,0,,,,,Has code examples but references lack companion GitHub repo (algorithms-python-101),,,pass,pass
api-design-101,ko,content-ready,01-what-is-an-api,content/api-design-101/ko/01-what-is-an-api.md,true,369,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,ko,content-ready,02-rest-basics,content/api-design-101/ko/02-rest-basics.md,true,395,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,ko,content-ready,03-resource-design,content/api-design-101/ko/03-resource-design.md,true,396,8,0,,,,Code block at line 42 missing language tag | Code block at line 52 missing language tag | Code block at line 62 missing language tag | Code block at line 89 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,ko,content-ready,04-http-methods-and-status,content/api-design-101/ko/04-http-methods-and-status.md,true,381,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,ko,content-ready,05-request-and-response-schema,content/api-design-101/ko/05-request-and-response-schema.md,true,366,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,ko,content-ready,06-pagination-and-filtering,content/api-design-101/ko/06-pagination-and-filtering.md,true,355,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,ko,content-ready,07-error-response-design,content/api-design-101/ko/07-error-response-design.md,true,363,8,0,,,,Code block at line 83 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,ko,content-ready,08-openapi-and-swagger,content/api-design-101/ko/08-openapi-and-swagger.md,true,359,8,0,,,,Code block at line 25 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,ko,content-ready,09-api-versioning,content/api-design-101/ko/09-api-versioning.md,true,369,8,0,,,,Code block at line 30 missing language tag | Code block at line 94 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,ko,content-ready,10-writing-good-api-docs,content/api-design-101/ko/10-writing-good-api-docs.md,true,390,8,0,,,,Code block at line 25 missing language tag | Code block at line 34 missing language tag | Code block at line 56 missing language tag | Code block at line 88 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,en,content-ready,01-what-is-an-api,content/api-design-101/en/01-what-is-an-api.md,true,656,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,en,content-ready,02-rest-basics,content/api-design-101/en/02-rest-basics.md,true,707,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,en,content-ready,03-resource-design,content/api-design-101/en/03-resource-design.md,true,649,8,0,,,,Code block at line 66 missing language tag | Code block at line 76 missing language tag | Code block at line 86 missing language tag | Code block at line 113 missing language tag,Has code examples but references lack companion GitHub repo (api-design-101),,,low,triage-when-publishing
api-design-101,en,content-ready,04-http-methods-and-status,content/api-design-101/en/04-http-methods-and-status.md,true,711,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,en,content-ready,05-request-and-response-schema,content/api-design-101/en/05-request-and-response-schema.md,true,660,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
api-design-101,en,content-ready,06-pagination-and-filtering,content/api-design-101/en/06-pagination-and-filtering.md,true,649,8,0,,,,,Has code examples but references lack companion GitHub repo (api-design-101),,,pass,pass
